age,credit_capacity,monthly_income,debt_ratio,num_open_accounts,loan_duration,installment_rate,late_payment_score,recent_payment_amount,credit_utilization,target
-0.7511768964941121,-0.7296019189907323,-0.466576569425313,0.03242381654469148,1.0576790035337154,-0.7401299936018819,0.03242381654469148,1.3713315652199638,-0.466576569425313,-0.7296019189907322,1
-1.0116630331197254,-0.4052419840388346,1.370330460538295,-1.7564764066107057,-0.6978048197587581,-1.241417416952952,-1.756476406610706,1.3713315652199638,1.370330460538295,-0.4052419840388346,1
0.3775963622168788,-0.6658171720057782,0.48244060874412065,-0.862026295033007,-0.6978048197587581,-1.241417416952952,-0.8620262950330072,1.3713315652199638,0.48244060874412065,-0.6658171720057782,1
-0.9248343209111876,-0.6397234118755696,-0.4904100522342527,0.9268739281223904,1.0576790035337154,-0.4894862819263469,0.9268739281223902,1.3713315652199638,-0.4904100522342527,-0.6397234118755694,1
-0.7511768964941121,-0.5585428248038098,-0.17514123559579262,-0.862026295033007,-0.6978048197587581,-0.7401299936018819,-0.8620262950330072,-0.5007934384932975,-0.17514123559579262,-0.5585428248038095,1
-1.0984917453282632,-0.6031196650262494,-0.25108730775899407,-1.7564764066107057,-0.6978048197587581,-0.7401299936018819,-1.756476406610706,-0.5007934384932975,-0.25108730775899407,-0.6031196650262494,0
0.030281513382727766,-0.7103940122282177,0.33054846441771807,0.9268739281223904,-0.6978048197587581,-1.241417416952952,0.9268739281223902,-0.5007934384932975,0.33054846441771807,-0.710394012228218,1
-0.4906907598684988,-0.4335102241798938,0.0378782351058695,0.03242381654469148,-0.6978048197587581,-0.7401299936018819,0.03242381654469148,-0.5007934384932975,0.0378782351058695,-0.4335102241798937,1
0.8985686354681054,-0.5857238249394436,-0.5470505916903854,0.9268739281223904,1.0576790035337154,-0.23884257025081193,0.9268739281223902,1.3713315652199638,-0.5470505916903854,-0.5857238249394434,1
-1.3589778819538765,0.535220620654098,1.6883160472378773,-1.7564764066107057,-0.6978048197587581,-0.7401299936018819,-1.756476406610706,-0.5007934384932975,1.6883160472378773,0.5352206206540981,1
-1.1853204575368008,-0.26680009001467264,-0.18481458354069913,-0.862026295033007,-0.6978048197587581,-0.23884257025081193,-0.8620262950330072,-0.5007934384932975,-0.18481458354069913,-0.2668000900146724,0
-0.7511768964941121,-0.8872517197774089,-0.889528272122816,0.9268739281223904,-0.6978048197587581,-0.23884257025081193,0.9268739281223902,-0.5007934384932975,-0.889528272122816,-0.8872517197774086,0
-0.40386204765996103,-0.4476443442504235,0.013797773200464212,0.9268739281223904,1.0576790035337154,-0.7401299936018819,0.9268739281223902,-0.5007934384932975,0.013797773200464212,-0.4476443442504233,1
1.6800270453449453,2.205221268987444,0.4393956805029567,-1.7564764066107057,-0.6978048197587581,1.766307123153468,-1.756476406610706,-1.4368559403499281,0.4393956805029567,2.2052212689874446,1
0.030281513382727766,1.3984891849618304,1.4161450829326816,0.03242381654469148,1.0576790035337154,-0.07174676246712194,0.03242381654469148,0.4352690633633331,1.4161450829326816,1.3984891849618302,1
-0.23020462324288551,-0.5998579450099732,0.7071915865279035,0.9268739281223904,-0.6978048197587581,-1.241417416952952,0.9268739281223902,-0.5007934384932975,0.7071915865279035,-0.599857945009973,1
-0.05654719882581,0.7704268751611166,1.4315812764617875,-1.7564764066107057,-0.6978048197587581,-0.4894862819263469,-1.756476406610706,-0.5007934384932975,1.4315812764617875,0.7704268751611169,1
-0.31703333545142326,-0.6045693183668165,-0.5684554467174122,0.03242381654469148,1.0576790035337154,-0.23884257025081193,0.03242381654469148,1.3713315652199638,-0.5684554467174122,-0.6045693183668165,0
-0.23020462324288551,-0.8147690527490519,-0.728991859420114,0.9268739281223904,1.0576790035337154,-0.4894862819263469,0.9268739281223902,-2.372918442206559,-0.728991859420114,-0.8147690527490516,0
-1.0116630331197254,0.5845088342333808,-0.010035709608475387,-0.862026295033007,-0.6978048197587581,0.763732276451328,-0.8620262950330072,-0.5007934384932975,-0.010035709608475387,0.5845088342333808,1
-0.6643481842855743,0.38083253988369753,-0.1488379618221962,0.9268739281223904,1.0576790035337154,0.763732276451328,0.9268739281223902,1.3713315652199638,-0.1488379618221962,0.3808325398836975,0
-0.9248343209111876,4.067300984945937,1.027801326127434,-0.862026295033007,-0.6978048197587581,2.267594546504538,-0.8620262950330072,-2.372918442206559,1.027801326127434,4.067300984945937,0
-0.05654719882581,-0.5502073180955487,-0.1609399375490152,0.03242381654469148,-0.6978048197587581,-0.7401299936018819,0.03242381654469148,-0.5007934384932975,-0.1609399375490152,-0.5502073180955486,1
0.5512537866339543,-0.22512255647336735,0.39291068627530623,-0.862026295033007,-0.6978048197587581,-0.7401299936018819,-0.8620262950330072,-0.5007934384932975,0.39291068627530623,-0.22512255647336704,1
1.419540908719332,-0.38603407727632,0.1187638891983846,0.9268739281223904,-0.6978048197587581,-0.7401299936018819,0.9268739281223902,-0.5007934384932975,0.1187638891983846,-0.38603407727631966,1
-0.5775194720770366,-0.7593198124723588,-0.5172072842007803,0.9268739281223904,1.0576790035337154,-0.7401299936018819,0.9268739281223902,-0.5007934384932975,-0.5172072842007803,-0.7593198124723585,1
2.3746567430132473,-0.09936512917916789,-0.2955435451228192,0.03242381654469148,-0.6978048197587581,0.26244485310025806,0.03242381654469148,-0.5007934384932975,-0.2955435451228192,-0.0993651291791681,1
